N1,N2,N3,ini_d1,ini_d2,ini_d3,sl_str,aud_str,strat1,strat2,fin_d1,fin_d2,fin_d3,fin_b1,fin_b2,fin_b3
3,5,2,4,4,4,0.5,0.25,5,5,7.25,5.3125,5.5625,4.0,2.0,4.0
3,5,2,4,4,4,0.5,0.25,5,5,3.40625,3.96875,3.96875,4.0,1.5,4.0
3,5,2,4,4,4,0.5,0.25,5,5,5.5,4.625,5.453125,4.0,2.0,4.0
3,5,2,4,4,4,0.5,0.25,5,4,4.03125,5.3125,3.265625,4.0,1.0,4.0
3,5,2,4,4,4,0.5,0.25,5,4,3.78125,6.6875,2.765625,4.0,1.0,4.0
3,5,2,4,4,4,0.5,0.25,5,5,6.875,5.6875,6.53125,4.0,2.5,4.0
3,5,2,4,4,4,0.5,0.25,5,5,4.21875,4.46875,3.96875,4.0,2.5,4.0
3,5,2,4,4,4,0.5,0.25,6,4,3.34375,6.15625,2.84375,4.0,2.0,4.0
3,5,2,4,4,4,0.5,0.25,5,5,5.6875,4.46875,5.125,4.0,2.0,4.0
3,5,2,4,4,4,0.5,0.25,5,5,4.125,4.59375,3.78125,4.0,1.5,4.0
3,5,2,4,4,4,0.5,0.25,5,5,4.28125,4.5625,4.59375,4.0,1.5,4.0
3,5,2,4,4,4,0.5,0.25,5,5,7.6875,6.84375,6.890625,4.0,2.5,4.0
3,5,2,4,4,4,0.5,0.25,5,5,5.21875,4.5625,5.515625,4.0,2.0,4.0
3,5,2,4,4,4,0.5,0.25,5,5,4.28125,4.28125,3.90625,4.0,1.5,4.0
3,5,2,4,4,4,0.5,0.25,5,5,4.0,4.59375,3.640625,4.0,2.5,4.0
3,5,2,4,4,4,0.5,0.25,5,4,4.46875,6.5,3.203125,4.0,1.5,4.0
3,5,2,4,4,4,0.5,0.25,5,5,4.25,4.0625,4.359375,4.0,2.0,4.0
3,5,2,4,4,4,0.5,0.25,5,5,4.15625,4.0,3.984375,4.0,1.5,4.0
3,5,2,4,4,4,0.5,0.25,5,5,3.1875,3.40625,3.203125,4.0,2.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.1875,4.65625,3.265625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.0,5.03125,5.140625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.125,4.3125,4.0625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.375,6.28125,6.296875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.53125,5.59375,5.96875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.375,5.84375,4.21875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.78125,8.53125,4.015625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.0625,3.8125,4.34375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.25,4.5625,4.84375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.0625,3.75,3.65625,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.40625,5.5625,6.9375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.90625,5.1875,4.46875,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.46875,4.625,4.6875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.1875,4.875,5.6875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.125,7.84375,4.90625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,2.40625,6.90625,1.609375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.75,7.34375,4.0625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.0625,8.25,3.734375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.34375,7.40625,4.890625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.46875,4.40625,4.171875,4.0,2.5,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.65625,6.75,2.546875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,6.96875,5.9375,7.046875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,8.03125,5.59375,7.171875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.28125,4.25,2.859375,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.25,3.75,3.46875,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.0,4.21875,3.515625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.0,5.78125,6.765625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.28125,6.15625,6.546875,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,6,4,2.0,5.65625,1.21875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.8125,7.84375,3.5,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.1875,6.28125,5.640625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,8.5,5.5,6.921875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.125,4.28125,4.171875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.53125,6.09375,5.359375,4.0,2.5,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.28125,6.6875,3.296875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,6.28125,5.53125,7.15625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.25,5.21875,6.328125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.15625,4.46875,4.15625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.34375,5.15625,5.515625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.59375,6.40625,7.390625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.3125,5.34375,3.265625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.6875,5.46875,6.109375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.6875,6.40625,6.078125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.46875,3.96875,3.734375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.1875,5.46875,4.03125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,6.375,7.40625,7.34375,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.96875,4.0,3.890625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.5,6.15625,3.953125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.59375,6.59375,2.359375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.15625,6.53125,4.484375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,4,2.65625,6.46875,1.09375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.21875,3.71875,4.09375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.59375,4.1875,3.203125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.59375,7.71875,5.796875,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.125,6.90625,3.0625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.96875,7.875,5.890625,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.625,4.03125,3.671875,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.21875,4.15625,4.328125,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.625,5.1875,4.25,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,6,4,5.875,6.75,4.828125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.65625,5.34375,2.796875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,1.9375,4.8125,2.765625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.34375,4.5,3.421875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.75,3.90625,3.796875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.15625,5.5,4.609375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.8125,6.03125,8.984375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.09375,4.65625,4.671875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,5.5,7.46875,3.734375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.125,4.40625,4.4375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.375,5.90625,2.890625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,4,2.875,5.90625,2.578125,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.78125,5.90625,5.609375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.6875,4.90625,2.234375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.875,7.34375,3.9375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,7.125,6.8125,5.546875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.59375,5.53125,3.03125,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,6,4,5.3125,6.6875,4.203125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.75,4.59375,3.890625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.28125,6.6875,3.9375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.84375,6.0,4.765625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.15625,8.5,4.015625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.09375,4.84375,4.921875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.84375,6.96875,6.734375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.875,6.09375,3.859375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,2.9375,4.375,2.09375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.28125,5.8125,6.34375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.15625,6.3125,4.390625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,3.84375,4.0625,2.75,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.65625,5.875,3.125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.03125,5.375,6.640625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.8125,4.65625,3.75,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.625,6.9375,3.3125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.0,3.90625,4.0,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.375,4.5625,3.578125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,5.84375,7.21875,5.96875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.59375,6.5,6.234375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.34375,4.25,4.25,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.75,4.03125,3.921875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.25,5.40625,7.265625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.78125,6.6875,3.78125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.15625,5.625,6.5,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.625,5.0625,4.265625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.8125,7.125,6.484375,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.9375,4.96875,5.34375,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,4,3.65625,7.125,3.1875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.0625,4.0625,2.953125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.625,4.46875,4.640625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.1875,5.5,6.046875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.71875,4.28125,3.78125,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.53125,4.6875,4.390625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.84375,6.375,3.65625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.59375,5.15625,3.53125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.78125,5.875,5.484375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,5.03125,6.40625,4.578125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.53125,4.5625,5.171875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.75,4.03125,4.03125,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.1875,3.78125,3.25,4.0,2.5,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.84375,6.71875,3.8125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.75,7.6875,7.828125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.125,4.40625,4.25,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.9375,7.75,3.828125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,3.78125,6.09375,3.5,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.6875,4.65625,4.34375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.875,6.65625,5.140625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,5,4.625,5.65625,2.640625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.90625,8.0625,6.75,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.125,4.34375,3.34375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.75,6.9375,3.859375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,5,3.90625,7.46875,3.140625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,2.96875,4.4375,1.953125,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.25,6.84375,5.671875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,2.90625,4.4375,3.25,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.28125,6.0625,4.5625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.78125,5.40625,4.4375,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.8125,6.3125,6.9375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,3.4375,5.21875,2.0625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.15625,4.65625,4.03125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.5,7.59375,3.140625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.75,4.0625,3.578125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.09375,4.5625,4.71875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.8125,4.03125,3.765625,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.75,4.75,3.5,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.125,4.15625,3.84375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,2.65625,4.625,2.34375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.25,4.9375,4.359375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.78125,4.78125,4.9375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.90625,5.90625,8.953125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.4375,6.9375,1.953125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.28125,5.96875,5.671875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.78125,5.5,5.3125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.5625,4.28125,4.21875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,3.9375,7.03125,2.875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.46875,5.0,6.015625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,5.65625,6.1875,4.0625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.625,4.46875,4.40625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,3.5625,4.90625,3.265625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,2.875,6.1875,2.203125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.71875,4.3125,3.859375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.21875,6.09375,3.09375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.5,7.1875,3.359375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.53125,6.25,6.4375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.0,4.8125,6.203125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,8.03125,6.09375,8.828125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.40625,4.1875,4.109375,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.875,7.71875,5.578125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,6.0,5.46875,7.578125,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.6875,4.34375,3.375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.96875,4.8125,6.40625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.71875,5.53125,4.578125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.0,7.59375,4.765625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.125,6.8125,3.609375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.0625,6.59375,5.109375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,6.15625,7.53125,5.015625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,6,4,4.84375,6.4375,3.921875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,6.1875,6.46875,4.546875,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,6.75,6.71875,5.546875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.71875,5.84375,4.171875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.28125,6.78125,6.6875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.3125,5.125,4.3125,4.0,2.5,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.78125,5.40625,3.75,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.53125,5.28125,4.5,4.0,2.5,4.0
3,5,2,4,4,4,0.75,0.25,5,5,3.1875,5.03125,3.90625,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.3125,7.46875,5.46875,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.46875,8.1875,5.265625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.34375,5.4375,2.65625,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.34375,5.71875,3.984375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.4375,5.53125,4.84375,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,6,4,5.90625,8.46875,4.375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,4,6.5625,6.75,5.875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,3.84375,7.25,3.65625,4.0,1.75,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.9375,6.1875,3.640625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,6,4,2.9375,6.4375,4.1875,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,4,5.65625,5.84375,2.765625,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.25,3.90625,3.3125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,4,4.125,7.96875,4.34375,4.0,0.25,4.0
3,5,2,4,4,4,0.75,0.25,5,5,4.375,5.15625,4.265625,4.0,2.5,4.0
3,5,2,4,4,4,0.75,0.25,5,4,6.25,8.8125,5.984375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,7.375,5.71875,6.8125,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.46875,5.25,5.234375,4.0,1.0,4.0
3,5,2,4,4,4,0.75,0.25,5,5,5.875,5.6875,6.765625,4.0,1.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.78125,3.90625,3.390625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.03125,4.4375,4.015625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.75,3.9375,3.515625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.5,4.78125,4.59375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.9375,4.0,3.984375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,8.0625,5.28125,6.484375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.5625,3.78125,3.375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.46875,4.03125,4.28125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.3125,3.78125,3.765625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,2.65625,3.78125,2.578125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,2.5,3.15625,2.125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.90625,4.25,4.296875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.375,4.125,3.375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,2.03125,2.71875,2.34375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.875,4.0625,3.0625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.125,4.0,3.78125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.34375,3.96875,4.296875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,2.78125,4.03125,2.53125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.40625,4.0,4.0625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.4375,4.53125,4.25,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.4375,3.65625,4.109375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.96875,4.125,3.640625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.03125,3.6875,3.640625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,8.5,5.21875,7.234375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.125,4.0625,2.515625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.625,4.25,3.421875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.4375,3.90625,3.8125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.9375,4.0,3.75,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.21875,4.1875,3.265625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.875,2.71875,3.90625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.28125,4.21875,4.09375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.9375,3.90625,4.1875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,5.625,4.875,5.921875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.75,4.125,3.765625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.28125,4.375,3.09375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.71875,3.59375,4.609375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.03125,4.03125,3.921875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.71875,3.59375,3.84375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.6875,3.9375,3.90625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.90625,3.84375,3.59375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.09375,4.34375,4.1875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.75,3.90625,3.890625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.3125,3.78125,3.171875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.65625,4.4375,3.609375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.25,4.75,5.03125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,5.40625,4.53125,6.46875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.78125,3.84375,3.890625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.34375,4.0625,4.046875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.0625,3.71875,4.53125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.28125,3.0625,2.984375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.90625,4.21875,5.0625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.0,4.1875,3.46875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.875,2.9375,3.453125,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,2.5625,3.78125,3.6875,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,3.125,3.71875,3.265625,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.65625,4.125,4.59375,4.0,4.0,4.0
3,5,2,4,4,4,0.0,0.25,5,5,4.65625,4.375,4.71875,4.0,4.0,4.0
